,,ASSAULT OFFENSES,BURGLARY/BREAKING&ENTERING,DESTRUCTION/DAMAGE/VANDALISM OF PROPERTY,MOTOR VEHICLE THEFT,FRAUD OFFENSES,ROBBERY,TRESPASS OF REAL PROPERTY,DRUG/NARCOTIC OFFENSES,"FAMILY OFFENSES, NONVIOLENT",DRIVING UNDER THE INFLUENCE,WEAPON LAW VIOLATIONS,SEX OFFENSES,BAD CHECKS,COUNTERFEITING/FORGERY,PROSTITUTION OFFENSES,STOLEN PROPERTY OFFENSES,EMBEZZLEMENT,LIQUOR LAW VIOLATIONS,CURFEW/LOITERING/VAGRANCY VIOLATIONS,ARSON,KIDNAPPING/ABDUCTION,PEEPING TOM,EXTORTION/BLACKMAIL,PORNOGRAPHY/OBSCENE MATERIAL,HOMICIDE OFFENSES,"SEX OFFENSES, CONSENSUAL",ANIMAL CRUELTY,HUMAN TRAFFICKING,DRUNKENNESS,GAMBLING OFFENSES,LARCENY-THEFT,BRIBERY
9,2021,,0.08052529777053853,,0.10452242446988178,0.07320754716981132,0.08727895037079293,0.0789041095890411,0.043256997455470736,0.04918032786885246,0.08787878787878788,0.09169550173010381,0.1019522776572668,0.18518518518518517,0.07540983606557378,0.22,0.08183306055646482,,,,,0.05434782608695652,,0.09821428571428571,0.11764705882352941,0.06976744186046512,,,0.25,,1.0,,
9,2022,,0.07373644126471267,0.08278054173576561,,0.0878775990584543,0.07792946530147896,0.08353688324377137,0.09388971684053651,0.09333333333333334,0.09531129900076864,0.08837772397094432,0.1028225806451613,0.08823529411764706,0.07391304347826087,0.19444444444444445,,0.04878048780487805,0.0625,,0.11049723756906077,,0.25,,0.08888888888888889,,0.14285714285714285,0.16216216216216217,,,,,
10,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2000,0.16666666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2001,,0.08333333333333333,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,0.15,
10,2002,,,,,0.05555555555555555,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2003,,,,,0.038461538461538464,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2004,0.5,,0.25,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,0.1,
10,2005,,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,0.08333333333333333,
10,2006,0.1111111111111111,0.3333333333333333,,,,,,,0.10526315789473684,,,0.125,0.1,,,,,,,,,,,,,,,,,,0.03125,
10,2007,0.07407407407407407,0.039473684210526314,0.046875,,,,0.5,,0.029411764705882353,,,0.02857142857142857,0.07547169811320754,0.09090909090909091,,,0.14583333333333334,,,,,,,,,,,,,,0.07971014492753623,
10,2008,0.09098998887652948,0.09503502893694792,0.08276450511945392,0.10842433697347893,0.09227330779054917,0.11031175059952038,0.07572209211553474,,0.11395646606914213,0.10412757973733583,0.09271523178807947,0.12721893491124261,0.09078771695594126,0.08823529411764706,0.13666666666666666,0.10305343511450382,,0.07888040712468193,0.058823529411764705,0.07058823529411765,0.09259259259259259,0.15384615384615385,0.1111111111111111,0.15789473684210525,0.13333333333333333,,,,,,,
10,2009,0.07923947686558963,0.08282950423216445,0.08016347060672745,0.09711595055915244,0.06786355475763016,,0.07167235494880546,0.08891369047619048,0.07354555433589462,0.09862570735650768,0.0812603648424544,0.06918238993710692,,0.08605341246290801,0.21100917431192662,0.08849557522123894,0.0783132530120482,,0.049586776859504134,0.1342281879194631,0.07407407407407407,,0.13636363636363635,0.13333333333333333,0.047619047619047616,,,,,,,
10,2010,0.08221902972704166,0.08863706923315741,0.08623853211009175,0.08795518207282914,0.19675578251727247,0.07449051300070274,0.09098712446351931,0.08786610878661087,0.0707395498392283,0.0944700460829493,0.08261617900172118,0.08169934640522876,0.08015768725361366,0.08239700374531835,,0.06302521008403361,0.044444444444444446,0.10764872521246459,,0.08035714285714286,0.10869565217391304,0.1111111111111111,0.11764705882352941,0.09090909090909091,0.10526315789473684,0.06666666666666667,,,,,,
10,2011,0.08473809254440548,0.09487330583382439,0.08349344978165939,0.07561327561327562,0.09136420525657071,0.10063335679099226,0.08751334044823907,0.07080504364694472,0.08138238573021182,,0.10983606557377049,0.11513157894736842,0.09040590405904059,0.0761904761904762,0.08450704225352113,0.09243697478991597,0.096,0.06735751295336788,0.09090909090909091,0.07228915662650602,0.10638297872340426,0.14285714285714285,0.14285714285714285,,0.16666666666666666,0.07692307692307693,,,,1.0,,
10,2012,0.07760886958509544,0.09712889431887599,0.08331862312444836,0.09068693999456964,0.07004575853572685,0.09730848861283643,0.08472803347280335,0.09646941819990054,0.07752956636005257,0.08726415094339622,0.0851063829787234,0.09337349397590361,0.09251968503937008,0.0960960960960961,0.07171314741035857,0.10426540284360189,0.09701492537313433,0.09239130434782608,,0.06756756756756757,0.06666666666666667,,0.16,0.07142857142857142,0.08333333333333333,0.13333333333333333,,,,,,
10,2013,0.07899671823722457,0.08606726149622512,0.08583916083916084,0.09739497770476414,0.09000957548675391,0.10118675827607745,0.08421052631578947,0.10550996483001172,0.0748792270531401,0.06846846846846846,0.0724907063197026,0.10666666666666667,0.1026694045174538,0.09217877094972067,0.2081447963800905,0.08196721311475409,0.050359712230215826,0.06756756756756757,0.07017543859649122,0.05747126436781609,0.13333333333333333,0.125,,,0.07692307692307693,0.07692307692307693,,,,,,
10,2014,0.08124306326304107,0.08717589348283111,0.08208695652173913,0.09805348371839186,0.055702378532222,0.06966434452184928,0.08997805413313825,0.0959349593495935,0.08599779492833518,0.07396449704142012,0.10612244897959183,0.13005780346820808,0.10331384015594541,0.06842105263157895,0.07961783439490445,0.12903225806451613,0.0457516339869281,0.104,0.14285714285714285,0.0410958904109589,0.10909090909090909,0.1111111111111111,0.2,0.07692307692307693,0.07142857142857142,0.2,,,,,,
10,2015,0.084424571489407,0.08876596865534045,0.09159284639812804,0.08572166279369997,0.07872174590802807,0.08397932816537468,0.09867519415258108,0.0750620347394541,,0.10048780487804879,0.07344632768361582,0.07734806629834254,0.09210526315789473,0.0966183574879227,0.014577259475218658,0.05952380952380952,0.08602150537634409,0.10810810810810811,0.0851063829787234,0.15217391304347827,0.05128205128205128,0.14285714285714285,0.1,,0.10714285714285714,,,,,,,
10,2016,0.07943638962630181,0.08769373426943966,0.07845618475166087,0.0948502994011976,0.08900381056069678,0.08821635544108178,0.09392655367231638,0.07355327203893997,0.07641196013289037,0.08319039451114923,0.0783132530120482,0.09473684210526316,0.09166666666666666,0.08746355685131195,0.011086474501108648,0.06994818652849741,0.10884353741496598,0.06363636363636363,0.03225806451612903,0.058823529411764705,0.05084745762711865,0.1111111111111111,0.10294117647058823,0.07692307692307693,0.09090909090909091,0.13333333333333333,,,,,,
10,2017,0.08641256910096014,0.09409499358151477,0.09391932570740517,0.09257759784075574,0.08172706245181187,0.09214795587280987,0.0977232028651829,0.09505376344086021,0.07338444687842278,0.08834178131788559,0.09195402298850575,0.08534322820037106,0.07142857142857142,0.10793650793650794,0.015706806282722512,0.10101010101010101,0.11888111888111888,0.10112359550561797,0.06666666666666667,0.026845637583892617,0.0641025641025641,,0.06329113924050633,0.09090909090909091,0.1,0.07142857142857142,,,,0.6666666666666666,,0.5
10,2018,0.08552515445719329,0.08463911165946947,0.0849496316343407,0.08709441327152964,0.08785599140247179,0.09876543209876543,,0.06189376443418014,0.09265536723163842,0.07482014388489208,,0.08135593220338982,0.07211538461538461,,0.1487603305785124,0.08522727272727272,0.1111111111111111,0.0975609756097561,0.046875,0.03571428571428571,0.04938271604938271,0.25,0.09803921568627451,,0.11764705882352941,0.1,,,,,,1.0
10,2019,0.08602342841813466,0.08726939683370405,0.07632667126119917,0.09571535955900777,0.08576378862258158,0.08745980707395498,0.08380173735309146,0.07513744654856444,0.012779552715654952,0.07883522727272728,0.06748466257668712,,0.05339805825242718,0.0944700460829493,0.12554112554112554,0.0784,0.10752688172043011,0.043478260869565216,0.06521739130434782,0.13513513513513514,0.10569105691056911,0.13333333333333333,0.08421052631578947,0.12,0.05263157894736842,,0.058823529411764705,,,,,
10,2020,0.0844988344988345,,0.10408531090417543,0.11027923917442331,,0.10073875083948959,0.06021341463414634,0.07178464606181456,0.06976744186046512,0.07715430861723446,0.09223300970873786,0.07855626326963906,0.05263157894736842,0.0913978494623656,,0.12903225806451613,0.07352941176470588,0.034482758620689655,0.08695652173913043,0.0935672514619883,0.1,0.06666666666666667,0.05714285714285714,0.15384615384615385,0.12727272727272726,,0.19230769230769232,0.1,0.25,,,
10,2021,,0.08938206250636262,,0.1118408707074498,0.09622641509433963,0.10496292070735881,0.08821917808219178,0.05089058524173028,0.06557377049180328,0.07777777777777778,0.09688581314878893,0.0911062906724512,0.07407407407407407,0.10819672131147541,,0.09165302782324058,0.08333333333333333,,,,0.08152173913043478,,0.14285714285714285,0.11764705882352941,0.06976744186046512,,,,,,,
10,2022,,0.08389106854373414,0.07960199004975124,,0.09140839544919577,0.08646188850967008,0.07816316560820713,0.06557377049180328,0.12,0.09607993850883935,0.07869249394673124,0.09274193548387097,0.08823529411764706,0.05652173913043478,0.027777777777777776,,0.07317073170731707,0.1875,,0.09944751381215469,,,,0.06666666666666667,,0.14285714285714285,0.10810810810810811,0.08333333333333333,,,,
11,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,
11,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2000,,,0.5,,,,,,,,,0.1111111111111111,,,,,,,,,,,,,,,,,,,,
11,2001,,0.08333333333333333,,,0.03125,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14285714285714285,
11,2004,0.5,,,,,,,,0.125,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,
11,2005,0.2,,,0.5,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,0.08333333333333333,
11,2006,,,,,,,,,,,,0.125,,,,,0.1,,,,,,,,,,,,,,0.0625,
11,2007,0.05555555555555555,0.05263157894736842,0.078125,0.034482758620689655,,0.14285714285714285,,0.5,0.08823529411764706,,,0.08571428571428572,0.11320754716981132,0.22727272727272727,0.3333333333333333,,0.125,,,,,,,,,,,,,,0.11956521739130435,
11,2008,0.0867630700778643,0.08315565031982942,0.07636518771331058,0.09464378575143005,0.09355044699872286,0.10971223021582734,0.0858704137392662,,0.10115236875800256,0.11444652908067542,0.08344370860927153,0.047337278106508875,0.08945260347129506,0.052941176470588235,0.05333333333333334,0.10687022900763359,,0.061068702290076333,0.08823529411764706,0.047058823529411764,0.12962962962962962,,,0.10526315789473684,0.06666666666666667,0.0625,,,,0.2,,
11,2009,0.0771513353115727,0.09053808948004836,0.07591952216284187,0.10241318422601531,0.0689407540394973,,0.07337883959044368,0.07068452380952381,0.07135016465422613,0.08003233629749394,0.0945273631840796,0.0660377358490566,,0.07418397626112759,0.05504587155963303,0.0752212389380531,0.08433734939759036,,0.04132231404958678,0.10067114093959731,0.09259259259259259,0.125,0.09090909090909091,,0.09523809523809523,,,,,,,
11,2010,0.07426234943087634,0.07683949084135362,0.07489574645537948,0.06190476190476191,0.10543706818864523,0.07659873506676036,0.07381974248927038,0.06311018131101813,0.07717041800643087,0.07910906298003072,0.09294320137693632,0.07516339869281045,0.0683311432325887,0.06367041198501873,,0.09243697478991597,0.0962962962962963,0.0764872521246459,,0.044642857142857144,0.021739130434782608,0.3333333333333333,0.11764705882352941,,0.10526315789473684,,,,,,,1.0
11,2011,0.07466908021269375,0.09428403064230996,0.07930131004366812,0.07041847041847042,0.06967042136003337,0.08374384236453201,0.0768409818569904,0.0518913676042677,0.06911928651059086,,0.07868852459016394,0.05592105263157895,0.05350553505535055,0.06666666666666667,0.056338028169014086,0.07142857142857142,0.048,0.03626943005181347,0.06493506493506493,0.07228915662650602,0.0425531914893617,,,,0.041666666666666664,0.07692307692307693,,,,,,
11,2012,0.07703737570008001,0.10904092852779475,0.0676081200353045,0.08579961987510182,0.07849348820837733,0.0800552104899931,0.09414225941422594,0.08055693684733964,0.06701708278580815,0.07232704402515723,0.058027079303675046,0.0963855421686747,0.05905511811023622,0.11711711711711711,0.043824701195219126,0.12796208530805686,0.05223880597014925,0.03260869565217391,0.01818181818181818,0.04054054054054054,0.06666666666666667,0.07692307692307693,0.04,0.07142857142857142,,,,,,,,
11,2013,0.0808720112517581,0.08181194234728895,0.08199300699300699,0.09481342407885474,0.08203000319182892,0.1061836352279825,0.09716599190283401,0.08558030480656506,0.07004830917874397,0.07387387387387387,0.07806691449814127,0.06333333333333334,0.057494866529774126,0.09497206703910614,0.13122171945701358,0.045081967213114756,0.05755395683453238,0.04054054054054054,0.017543859649122806,0.034482758620689655,0.13333333333333333,0.0625,0.15,0.045454545454545456,0.07692307692307693,0.07692307692307693,,,,,,
11,2014,0.07746947835738069,0.08409250175192712,0.0808695652173913,0.07022012006549026,0.05326285830453344,0.09056364787840405,0.08339429407461595,0.08536585365853659,0.07717750826901874,0.08284023668639054,0.08163265306122448,0.08670520231213873,0.07407407407407407,0.0868421052631579,0.06687898089171974,0.08064516129032258,0.0392156862745098,0.056,0.14285714285714285,0.0684931506849315,0.07272727272727272,,0.05,0.07692307692307693,,,,,,,,
11,2015,0.0802725433833706,0.0900829711576452,0.08139729232826341,0.0704879938032533,0.07378539880488438,0.07235142118863049,0.08679762448606669,0.08002481389578164,,0.07512195121951219,0.08898305084745763,0.10773480662983426,0.10087719298245613,0.07971014492753623,0.02040816326530612,0.08333333333333333,0.06989247311827956,0.04504504504504504,0.10638297872340426,0.05434782608695652,0.05128205128205128,0.07142857142857142,0.125,0.14285714285714285,,,,,,,,
11,2016,0.08525627935470696,0.07974566167704332,0.08525782980069599,0.10323353293413173,0.07376156777354383,0.07920154539600772,0.09004237288135593,0.0746349378042185,0.0753045404208195,0.07375643224699828,0.06927710843373494,0.07578947368421053,0.07708333333333334,0.05830903790087463,0.04212860310421286,0.08290155440414508,0.09523809523809523,0.09090909090909091,0.12903225806451613,0.049019607843137254,0.06779661016949153,0.1111111111111111,0.10294117647058823,,0.09090909090909091,0.13333333333333333,,,,,,
11,2017,0.08360003879352149,0.0876765083440308,0.07676098735701385,0.08394062078272604,0.07453096890259574,0.08630759247242051,0.09158352519826042,0.07225806451612904,0.07995618838992333,0.07385952208544533,0.06385696040868455,0.07421150278293136,0.06092436974789916,0.09523809523809523,0.020942408376963352,0.07474747474747474,0.06293706293706294,0.0449438202247191,0.06666666666666667,0.040268456375838924,0.0641025641025641,,0.0759493670886076,0.045454545454545456,0.06666666666666667,,,,,,,
11,2018,0.08428949691085613,0.08180135718692165,0.08239362501879417,0.08416686996828494,0.08113917248790972,0.08641975308641975,,0.0720554272517321,0.0655367231638418,0.07625899280575539,,0.08305084745762711,0.057692307692307696,,0.049586776859504134,0.08238636363636363,0.1111111111111111,0.036585365853658534,0.046875,0.10714285714285714,0.06172839506172839,0.125,0.08823529411764706,,0.08823529411764706,,,,,,,
11,2019,0.07895913440042922,0.09158707313881984,0.08149552033080634,0.09145577549486344,0.07450187698527289,0.09003215434083602,0.07128257537046499,0.0678069639584606,0.01597444089456869,0.08096590909090909,0.06595092024539877,,0.019417475728155338,0.09907834101382489,0.06493506493506493,0.0832,0.08602150537634409,0.043478260869565216,,0.14414414414414414,0.12195121951219512,0.06666666666666667,0.08421052631578947,0.08,0.07894736842105263,,0.058823529411764705,,,,,
11,2020,0.07060994560994562,,0.07374586963051967,0.09732901659247269,,0.08260577568838147,0.057164634146341466,0.07776669990029911,0.13953488372093023,0.06412825651302605,0.07766990291262135,0.07643312101910828,0.10526315789473684,0.07258064516129033,0.07407407407407407,0.10806451612903226,0.14705882352941177,0.06896551724137931,0.043478260869565216,0.0935672514619883,0.046153846153846156,0.06666666666666667,0.1619047619047619,0.10256410256410256,0.05454545454545454,0.2,0.07692307692307693,,,1.0,,
11,2021,0.07784431137724551,,,0.09401388628260461,0.08415094339622642,0.10496292070735881,0.10684931506849316,0.05343511450381679,0.11475409836065574,0.09090909090909091,0.09342560553633218,0.09327548806941431,0.1111111111111111,0.07868852459016394,0.18,0.1260229132569558,0.16666666666666666,0.42857142857142855,,,0.10869565217391304,,0.044642857142857144,0.08823529411764706,0.06976744186046512,,,,0.2,,,
11,2022,,0.07719824601892453,0.06453841901603095,,0.08277755982738329,0.06655290102389079,0.07278944797264289,0.07600596125186289,0.05333333333333334,0.06840891621829362,0.0847457627118644,0.08064516129032258,0.11764705882352941,0.06521739130434782,0.2222222222222222,,0.07317073170731707,0.125,0.16666666666666666,0.03867403314917127,,,,0.15555555555555556,,,0.16216216216216217,,,,,
12,1908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,1997,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,
12,2000,,,,,0.05263157894736842,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2001,,,,,0.03125,,,,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,0.05,
12,2002,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2003,,,,1.0,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,
12,2004,,,,0.5,0.041666666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2006,0.1111111111111111,,0.2,,,,,,0.05263157894736842,,,,0.1,,,,0.2,,,,,,,,,0.2,,,,,0.09375,
12,2007,0.5370370370370371,0.7105263157894737,0.5625,0.7241379310344828,0.23976608187134502,0.42857142857142855,0.5,,0.11764705882352941,,,0.2,0.3584905660377358,0.3181818181818182,,,0.1875,,,,1.0,,,,,0.25,,,,,,
12,2008,0.0849833147942158,0.08665854401462077,0.0674061433447099,0.06916276651066043,0.07598978288633461,0.08453237410071943,0.0663544106167057,,0.07426376440460948,0.1350844277673546,0.04768211920529802,0.05325443786982249,0.07476635514018691,0.07941176470588235,0.03666666666666667,0.07251908396946564,,0.058524173027989825,0.0196078431372549,0.07058823529411765,0.09259259259259259,0.15384615384615385,0.07407407407407407,,,0.0625,,,,,,
12,2009,0.0722057368941642,0.09356106408706166,0.08032065388242692,0.11771630370806356,0.07001795332136446,,0.06996587030716724,0.06063988095238095,0.06586169045005488,0.1293451899757478,0.06301824212271974,0.08176100628930817,,0.10979228486646884,0.024464831804281346,0.09734513274336283,0.0783132530120482,,0.0743801652892562,0.053691275167785234,0.018518518518518517,,0.045454545454545456,0.13333333333333333,0.14285714285714285,,,,,,,0.5
12,2010,0.07857221792463255,0.09174169512573735,0.08040033361134279,0.06582633053221289,0.07780114148392911,0.08924806746310611,0.08068669527896996,0.06799163179916318,0.07395498392282958,0.11213517665130568,0.04991394148020654,0.08496732026143791,0.056504599211563734,0.09737827715355805,,0.05042016806722689,0.1037037037037037,0.056657223796033995,,0.05357142857142857,0.021739130434782608,0.1111111111111111,0.23529411764705882,0.09090909090909091,0.10526315789473684,0.13333333333333333,,,,,,
12,2011,0.07568729494286684,0.09163229228049499,0.0862882096069869,0.07215007215007214,0.09845640383813099,0.10063335679099226,0.09391675560298826,0.06983511154219205,0.06577480490523968,,0.06393442622950819,0.0625,0.06088560885608856,0.04126984126984127,0.046948356807511735,0.09243697478991597,0.056,0.031088082901554404,0.07792207792207792,0.08433734939759036,0.0425531914893617,0.07142857142857142,0.2857142857142857,,0.125,0.07692307692307693,,,,,,0.5
12,2012,0.08183792433420962,0.10537568723274282,0.07908208296557812,0.08932935107249525,0.0791974656810982,0.0821256038647343,0.08577405857740586,0.07707608155146693,0.07227332457293036,0.11713836477987422,0.06963249516441006,0.07530120481927711,0.06692913385826772,0.1111111111111111,0.01593625498007968,0.11374407582938388,0.08208955223880597,0.03804347826086957,0.07272727272727272,0.05405405405405406,0.11666666666666667,0.15384615384615385,0.08,0.14285714285714285,,0.06666666666666667,,,,,,
12,2013,0.0816924519456165,0.08332189430336308,0.0743006993006993,0.09105843698662286,0.08234918608362592,0.07870081199250469,0.07935222672064778,0.0615474794841735,0.08333333333333333,0.11981981981981982,0.055762081784386616,0.06666666666666667,0.09856262833675565,0.10614525139664804,0.07239819004524888,0.05737704918032787,0.10071942446043165,0.05405405405405406,0.03508771929824561,0.04597701149425287,0.022222222222222223,,,0.13636363636363635,0.07692307692307693,0.07692307692307693,,,,,,
12,2014,0.07602663706992231,0.08577435178696566,0.07756521739130434,0.058213571038748406,0.056108965236836755,0.08993033565547814,0.09509875640087784,0.05447154471544716,0.06945975744211687,0.09072978303747535,0.05918367346938776,0.08959537572254335,0.07017543859649122,0.09210526315789473,,0.08870967741935484,0.12418300653594772,0.064,0.023809523809523808,0.0821917808219178,0.10909090909090909,,,,0.10714285714285714,,,,,1.0,,
12,2015,,0.09363887791386803,0.08340297509610563,0.10689388071262587,0.0753442452585087,0.06847545219638243,0.0918227501142074,0.08188585607940446,,0.0721951219512195,0.07203389830508475,0.06906077348066299,0.06798245614035088,0.07971014492753623,0.014577259475218658,0.08630952380952381,0.11827956989247312,0.04504504504504504,0.0851063829787234,0.06521739130434782,0.07692307692307693,0.07142857142857142,0.075,0.07142857142857142,0.10714285714285714,,,,,,,
12,2016,0.08127424954053503,0.0902106239236985,0.08098702942106928,0.08838323353293413,0.08873162765378334,0.08177720540888603,0.08686440677966102,0.08436992969172526,0.06866002214839424,0.11406518010291596,0.07379518072289157,0.08,0.0875,0.09620991253644315,0.004434589800443459,0.07772020725388601,0.09523809523809523,0.02727272727272727,0.11290322580645161,0.029411764705882353,0.05084745762711865,0.1111111111111111,0.10294117647058823,0.15384615384615385,0.045454545454545456,0.2,,,,,,
12,2017,0.07942973523421588,0.09088575096277278,0.0773630343166767,0.08178137651821862,0.08763813929581085,0.0791693705386113,0.09311844461499105,0.07526881720430108,0.06571741511500548,0.10861694424330195,0.07279693486590039,0.10575139146567718,0.07563025210084033,0.09523809523809523,0.03664921465968586,0.1111111111111111,0.055944055944055944,0.02247191011235955,0.016666666666666666,0.08053691275167785,0.08974358974358974,,0.10126582278481013,0.045454545454545456,0.13333333333333333,,,,,0.3333333333333333,,
12,2018,0.07537511032656664,0.08895743368291179,0.08284468500977296,0.08197121249085143,0.08436324556689952,0.07583774250440917,,0.0766743648960739,0.07231638418079096,0.1223021582733813,,0.08813559322033898,0.08413461538461539,,0.15702479338842976,0.08238636363636363,0.06349206349206349,0.07317073170731707,0.109375,0.0625,0.1111111111111111,,0.06862745098039216,,0.058823529411764705,0.1,,,,,,
12,2019,0.08280425646069928,0.08543765537092765,0.07822191592005513,0.08619393635680281,0.07969968235633844,0.0842443729903537,0.06949412365866121,0.06719609040928527,0.02875399361022364,0.10298295454545454,0.06748466257668712,,0.019417475728155338,0.08525345622119816,0.03463203463203463,0.1008,0.08602150537634409,0.057971014492753624,0.021739130434782608,0.06306306306306306,0.08130081300813008,,0.09473684210526316,0.06,0.05263157894736842,,0.11764705882352941,,,,,
12,2020,0.07235819735819736,,0.08050465605286873,0.0924726831242412,,0.08730691739422432,0.06440548780487805,0.06480558325024925,0.11627906976744186,0.07414829659318638,0.06957928802588997,0.0870488322717622,0.10526315789473684,0.0967741935483871,0.037037037037037035,0.08709677419354839,0.07352941176470588,0.06896551724137931,0.043478260869565216,0.09941520467836257,0.06153846153846154,0.13333333333333333,0.08571428571428572,0.10256410256410256,0.03636363636363636,,0.11538461538461539,,,,,
12,2021,0.07947740881872618,0.09121449658963657,,0.10020641771439294,0.06981132075471698,0.07701083856246435,0.10246575342465754,0.06361323155216285,0.04918032786885246,0.09595959595959595,0.07612456747404844,0.08676789587852494,0.14814814814814814,0.07540983606557378,0.16,0.07364975450081833,0.027777777777777776,0.14285714285714285,0.07692307692307693,,0.10869565217391304,,0.0625,0.08823529411764706,0.046511627906976744,0.25,,0.125,,,,
12,2022,,0.06865912762520193,0.07020453289110005,,0.06198509219301687,0.05915813424345848,0.06741573033707865,0.05365126676602087,0.09333333333333334,0.08378170637970792,0.06053268765133172,0.0625,0.029411764705882353,0.07391304347826087,,,0.07317073170731707,,,0.03867403314917127,,0.125,,0.022222222222222223,,,0.05405405405405406,,,,,
